    0 0.000000 16.724155 0.000000 0.000000 0.000000 0.000000 0.000000
    1 1.162476 34.204948 0.267187 0.695371 0.000000 2.879382 0.493164
    2 1.092975 20.615598 0.293555 0.538329 0.000000 2.880774 0.495117
    3 1.219756 23.949009 0.281250 0.562719 0.000000 2.822532 0.511719
    4 2.000000 30.583271 0.279492 0.512712 0.000000 3.104632 0.487305
    5 1.276484 25.387066 0.277734 0.641366 0.000000 3.131120 0.451172
    6 1.540215 35.281736 0.305859 0.819968 0.000000 2.858848 0.526367
    7 1.631422 25.061525 0.288867 0.617949 0.000000 2.656398 0.534180
    8 1.156407 22.691799 0.302344 0.611494 0.000000 2.770510 0.546875
    9 1.163014 28.949221 0.274219 0.606886 0.000000 3.028720 0.466797
   10 1.672772 42.185139 0.263086 0.638661 0.000000 3.242010 0.462891
   11 1.499333 23.885626 0.249609 0.646885 0.000000 3.917977 0.447266
   12 2.000000 11.061525 0.272461 0.640294 0.000000 3.711653 0.425781
   13 1.556113 23.091293 0.206250 0.575943 0.000000 4.092067 0.390625
   14 1.426437 33.119368 0.279492 0.712202 0.000000 3.185682 0.483398
   15 1.612452 28.979439 0.278906 0.762482 0.000000 3.132383 0.468750
   16 1.382666 14.347112 0.258984 0.656116 0.000000 3.185734 0.459961
   17 1.185114 23.313546 0.264258 0.622623 0.000000 3.292496 0.440430
   18 1.444116 25.269813 0.285937 0.805574 0.000000 3.096123 0.472656
   19 1.380257 31.982226 0.302930 0.895407 0.000000 2.974409 0.490234
   20 1.584929 28.251459 0.298828 0.839625 0.000000 2.897283 0.502930
   21 1.616542 3.000384 0.264844 0.639162 0.000000 3.442894 0.480469
   22 2.063031 47.355731 0.217969 0.857387 0.000000 3.902186 0.397461
   23 2.385856 22.348565 0.236719 0.768656 0.000000 3.868942 0.426758
   24 2.549510 8.337790 0.189844 0.529234 0.000000 4.845419 0.382812
   25 2.627975 9.184549 0.227930 0.838200 0.000000 4.897570 0.356445
   26 2.002498 10.503248 0.216211 0.809606 0.000000 4.775224 0.382812
   27 1.767767 15.028459 0.240820 0.706640 0.000000 3.987379 0.431641
   28 1.548126 27.400577 0.258984 0.476775 0.000000 3.427677 0.472656
   29 1.737758 13.193788 0.216797 1.016336 0.000000 3.526756 0.416992
   30 1.554151 34.188414 0.277148 0.837480 0.000000 3.543002 0.467773
   31 1.156407 22.280407 0.253711 1.019821 0.000000 3.162515 0.439453
   32 1.409329 49.170437 0.307617 0.667894 0.000000 2.727636 0.525391
   33 1.279681 18.837549 0.270703 0.676432 0.000000 3.030931 0.482422
   34 1.100000 30.444526 0.247852 0.730561 0.000000 3.010261 0.449219
   35 1.350926 37.427716 0.291797 0.680479 0.000000 2.935006 0.481445
   36 1.257410 16.815859 0.229102 0.532332 0.000000 3.349347 0.480469
   37 1.561524 41.091828 0.274805 0.773722 0.000000 3.109918 0.488281
   38 1.815772 19.367826 0.263086 0.680824 0.000000 3.443650 0.441406
   39 2.114033 13.052493 0.278320 0.780771 0.000000 3.712847 0.443359
   40 2.247083 -1.698814 0.182812 0.753970 0.000000 4.849516 0.340820
   41 1.578410 18.295622 0.209766 0.677381 0.000000 3.766016 0.426758
   42 1.435552 41.533053 0.255469 0.632610 0.000000 3.381376 0.460938
   43 1.834758 14.532440 0.246680 0.654286 0.000000 3.583362 0.456055
   44 1.910497 35.825816 0.223242 0.722651 0.000000 3.974620 0.423828
   45 1.309953 45.941382 0.206836 0.758130 0.000000 3.919571 0.411133
   46 1.212678 30.258480 0.279492 0.988087 0.000000 2.912783 0.485352
   47 1.562050 40.181994 0.324023 0.566409 0.000000 2.977199 0.523438
   48 1.380257 39.045036 0.300000 0.685087 0.000000 3.111525 0.480469
   49 1.228848 18.102242 0.264844 0.895727 0.000000 3.056232 0.488281
   50 1.159897 39.279299 0.300586 0.688538 0.000000 3.106685 0.468750
   51 1.414214 34.620089 0.277148 0.731687 0.000000 2.756512 0.501953
   52 1.280720 35.091886 0.252539 0.615471 0.000000 3.082529 0.483398
   53 1.514456 29.401248 0.256055 0.617827 0.000000 2.665400 0.517578
   54 1.652122 15.649938 0.242578 0.822671 0.000000 3.462716 0.416016
   55 1.802776 14.906177 0.232031 0.721124 0.000000 3.581882 0.446289
   56 1.815772 5.819431 0.205664 0.640949 0.000000 4.026273 0.403320
   57 1.212678 3.570922 0.234375 1.000769 0.000000 3.644605 0.413086
   58 1.198038 33.224387 0.244922 0.585769 0.000000 2.889666 0.497070
   59 1.162476 32.190898 0.289453 0.667246 0.000000 3.150536 0.479492
   60 1.170721 11.775993 0.280664 0.892486 0.000000 2.706811 0.516602
   61 1.335935 22.425161 0.236719 0.877175 0.000000 3.193654 0.464844
   62 1.596270 29.134995 0.220898 0.613535 0.000000 3.627306 0.452148
   63 1.649242 39.719774 0.252539 0.689797 0.000000 3.924982 0.425781
   64 1.547416 14.128567 0.233203 0.603199 0.000000 3.364175 0.443359
   65 1.500000 29.910217 0.317578 0.636583 0.000000 3.153726 0.480469
   66 1.937926 33.980716 0.271289 0.485133 0.000000 3.096668 0.491211
   67 1.242730 32.636747 0.274805 0.807802 0.000000 3.109971 0.478516
   68 1.073807 17.591208 0.275977 0.579507 0.000000 2.837192 0.506836
   69 1.368211 26.054429 0.305273 0.771467 0.000000 2.900850 0.506836
   70 1.223641 23.863256 0.265430 0.613813 0.000000 2.895124 0.494141
   71 1.446481 46.061525 0.297070 0.599445 0.000000 2.650163 0.537109
   72 1.544021 29.421270 0.306445 0.490106 0.000000 2.748616 0.522461
   73 1.456022 25.396086 0.264258 0.754863 0.000000 2.506482 0.521484
   74 1.444991 19.370728 0.264258 0.538678 0.000000 2.731102 0.497070
   75 1.355815 19.347306 0.279492 0.630845 0.000000 2.826011 0.499023
   76 1.114259 20.049938 0.272461 0.701819 0.000000 2.929108 0.497070
   77 1.556113 21.110403 0.275977 0.746520 0.000000 3.176957 0.478516
   78 1.457384 9.062327 0.265430 0.630290 0.000000 3.479504 0.465820
   79 1.406930 12.867050 0.225586 0.535711 0.000000 3.611132 0.456055
   80 1.712511 20.391081 0.313477 0.673456 0.000000 3.380640 0.505859
   81 1.717701 4.273194 0.198047 0.589771 0.000000 3.487673 0.419922
   82 2.224998 11.976280 0.251367 0.694228 0.000000 3.995739 0.389648
   83 2.137265 21.651903 0.201562 0.717351 0.000000 3.930970 0.410156
   84 1.717701 19.406771 0.196875 0.482907 0.000000 4.056001 0.398438
   85 1.535613 25.392095 0.269531 0.617875 0.000000 3.447015 0.437500
   86 1.802776 21.380509 0.262500 0.811808 0.000000 3.634359 0.427734
   87 1.414214 20.386717 0.268359 0.902099 0.000000 3.392574 0.462891
   88 1.351882 28.738310 0.275391 0.720851 0.000000 3.187424 0.459961
   89 1.278275 13.741344 0.251953 0.677973 0.000000 3.673400 0.428711
   90 1.377411 28.287995 0.232031 0.756441 0.000000 3.164813 0.466797
   91 1.605609 27.526090 0.302930 0.661827 0.000000 3.026470 0.480469
   92 1.414214 24.312772 0.267773 0.506312 0.000000 2.863424 0.488281
   93 1.672772 22.583806 0.251367 0.540409 0.000000 2.966657 0.497070
   94 1.562889 13.282342 0.247852 0.689518 0.000000 3.588360 0.454102
   95 1.726088 18.275102 0.244922 0.789942 0.000000 3.580259 0.426758
   96 1.703229 28.025161 0.249023 0.739530 0.000000 3.359521 0.455078
   97 1.492072 44.101457 0.217969 0.850981 0.000000 3.501150 0.422852
   98 2.122775 17.836745 0.227344 0.670940 0.000000 3.585186 0.427734
   99 2.247083 15.623851 0.234961 1.075584 0.000000 4.065244 0.391602
  100 2.100000 27.192343 0.219141 0.502798 0.000000 4.479313 0.372070
  101 1.918075 23.074677 0.220312 0.550140 0.000000 4.008079 0.423828
  102 1.717701 7.196589 0.242578 0.593436 0.000000 3.873879 0.430664
  103 2.122775 30.754286 0.244922 0.719517 0.000000 3.844848 0.406250
  104 1.680697 20.693725 0.213867 0.527995 0.000000 4.042336 0.426758
  105 1.702939 24.399074 0.258984 0.832369 0.000000 3.610830 0.432617
  106 1.420061 24.004495 0.216797 0.729734 0.000000 3.473397 0.436523
  107 1.475127 22.372663 0.227930 0.795924 0.000000 3.562050 0.428711
  108 1.306094 26.185169 0.285352 0.612716 0.000000 3.278795 0.481445
