  180 36405.899    0.438  269.750    7.160   69.500    1.129   33.109   21.107 
  181 36229.861    0.406  269.833    7.133   69.583    1.158   33.109   21.107 
  182 36051.493    0.531  269.917    7.106   69.833    1.168   33.107   21.107 
  183 35790.077    0.344  270.000    7.058   69.917    1.152   33.103   21.107 
  184 35695.335    0.312  270.250    7.081   69.917    1.159   33.103   21.107 
  185 35419.767    0.312  270.444    7.050   70.028    1.176   46.931   24.651 
  186 35146.110    0.406  270.639    7.021   70.139    1.190   46.931   24.651 
  187 34917.661    0.562  270.694    6.982   70.194    1.180   46.929   24.651 
  188 34742.662    0.625  270.750    6.959   70.083    1.179   46.925   24.651 
  189 34590.785    0.375  270.778    6.932   70.139    1.180   46.925   24.651 
  190 34413.070    0.375  270.944    6.920   70.278    1.188   47.509   24.954 
  191 34239.931    0.625  271.056    6.903   70.278    1.196   31.942   20.331 
  192 34024.551    0.312  271.167    6.876   70.167    1.194   31.904   20.332 
  193 33939.389    0.375  271.389    6.892   70.278    1.188   31.909   20.332 
  194 33841.590    0.375  271.472    6.880   70.444    1.217   31.900   20.332 
  195 33604.463    0.406  271.611    6.848   70.500    1.241   31.898   20.332 
  196 33378.544    0.625  271.750    6.821   70.444    1.236   31.898   20.332 
  197 33127.844    0.625  271.972    6.802   70.472    1.241   31.331   20.347 
  198 32998.156    0.406  272.222    6.818   70.556    1.252   31.326   20.347 
  199 32701.678    0.500  272.444    6.791   70.389    1.247   31.319   20.347 
  200 32641.238    0.375  272.528    6.793   70.444    1.252   31.322   20.347 
  201 32470.339    0.531  272.722    6.786   70.472    1.263   31.323   20.347 
  202 32340.643    0.344  272.750    6.755   70.556    1.254   31.325   20.347 
  203 32206.813    0.531  272.972    6.760   70.806    1.266   31.327   20.347 
  204 32011.921    0.500  273.167    6.747   71.028    1.311   16.922   14.962 
  205 31851.010    0.531  273.333    6.734   71.056    1.340   16.916   14.962 
  206 31622.858    0.438  273.444    6.694   71.222    1.357   16.916   14.962 
  207 31375.292    0.438  273.444    6.637   71.278    1.323   17.388   15.428 
  208 31207.117    0.281  273.583    6.628   71.194    1.327   33.563   21.869 
  209 30994.981    0.344  273.778    6.611   71.222    1.315   33.570   21.869 
  210 30783.905    0.562  273.889    6.572   71.500    1.327   33.555   21.870 
  211 30656.081    0.344  273.917    6.547   71.556    1.334   33.549   21.870 
  212 30310.883    0.500  274.083    6.495   71.472    1.318   33.561   21.870 
  213 30169.052    0.344  274.278    6.489   71.583    1.372   49.607   26.472 
  214 30098.173    0.219  274.306    6.479   71.583    1.379   49.608   26.472 
  215 29930.935    0.531  274.444    6.464   71.444    1.371   49.608   26.472 
  216 29813.848    0.406  274.611    6.463   71.389    1.381   49.605   26.472 
  217 29560.256    0.562  274.861    6.444   71.639    1.376   49.611   26.472 
  218 29465.191    0.406  275.056    6.456   71.639    1.369   49.606   26.472 
  219 29160.919    0.531  275.278    6.419   71.694    1.371   49.606   26.472 
  220 28870.264    0.406  275.444    6.378   71.722    1.373   49.606   26.472 
  221 28685.414    0.438  275.611    6.365   71.583    1.389   49.604   26.472 
  222 28536.500    0.531  275.611    6.324   71.750    1.392   49.597   26.473 
  223 28329.627    0.500  275.694    6.286   71.778    1.415   49.599   26.473 
  224 28249.339    0.375  275.694    6.265   71.944    1.417   49.623   26.471 
  225 28108.340    0.312  275.750    6.247   71.778    1.435   49.623   26.471 
  226 27991.035    0.500  275.889    6.238   71.917    1.425   66.660   30.650 
  227 27729.342    0.500  276.056    6.208   71.778    1.426   66.648   30.651 
  228 27424.602    0.625  276.250    6.165   71.917    1.446   66.639   30.651 
  229 27335.241    0.375  276.333    6.155   71.972    1.440   66.650   30.651 
  230 27067.736    0.531  276.639    6.143   71.972    1.418   66.650   30.651 
  231 26855.442    0.469  276.889    6.131   71.944    1.444   66.649   30.651 
  232 26749.678    0.406  276.972    6.119   72.111    1.440   66.649   30.651 
  233 26515.165    0.500  277.194    6.099   72.111    1.425   66.644   30.651 
  234 26426.114    0.500  277.389    6.106   72.222    1.454   66.646   30.651 
  235 26312.667    0.344  277.500    6.096   72.222    1.449   66.654   30.650 
  236 26209.758    0.375  277.472    6.068   72.250    1.430   66.656   30.650 
  237 26085.651    0.406  277.389    6.027   72.139    1.407   66.651   30.651 
  238 25995.436    0.562  277.611    6.043   72.111    1.412   66.658   30.650 
  239 25888.051    0.375  277.833    6.052   72.139    1.407   66.657   30.650 
  240 25770.558    0.344  277.861    6.031   72.056    1.411   66.655   30.650 
  241 25621.701    0.438  277.889    5.995   72.167    1.401   66.655   30.650 
  242 25480.490    0.594  278.000    5.977   72.278    1.401   66.658   30.650 
  243 25322.165    0.438  278.111    5.951   72.250    1.411   66.655   30.650 
  244 25256.266    0.344  278.250    5.951   72.333    1.422   86.607   35.399 
  245 25060.892    0.438  278.500    5.948   72.194    1.410   86.602   35.399 
  246 24958.058    0.219  278.500    5.922   72.222    1.398   86.602   35.399 
  247 24814.194    0.375  278.667    5.914   72.139    1.387   86.602   35.399 
  248 24681.049    0.344  278.694    5.885   72.306    1.397   86.618   35.398 
  249 24601.854    0.250  278.806    5.880   72.361    1.399   69.270   31.664 
  250 24327.148    0.375  278.889    5.827   72.333    1.426   69.275   31.664 
  251 24135.606    0.469  279.028    5.801   72.222    1.428   69.274   31.664 
  252 24004.776    0.594  279.250    5.803   72.389    1.433   69.287   31.663 
  253 23867.104    0.438  279.389    5.793   72.361    1.434   69.285   31.663 
  254 23755.002    0.469  279.556    5.788   72.528    1.435   69.286   31.663 
  255 23643.097    0.375  279.611    5.763   72.639    1.449   69.300   31.662 
  256 23523.045    0.375  279.806    5.760   72.750    1.440   70.078   32.008 
  257 23425.502    0.312  279.889    5.746   72.722    1.459   70.217   32.070 
  258 23353.323    0.281  279.917    5.735   72.639    1.463   70.217   32.070 
  259 23175.535    0.375  280.111    5.722   72.583    1.487   70.221   32.070 
  260 23139.042    0.406  280.139    5.705   72.750    1.517   88.042   35.971 
  261 23004.801    0.688  280.250    5.692   72.778    1.485   71.861   33.206 
  262 22790.877    0.438  280.417    5.662   72.750    1.497   71.870   33.205 
  263 22650.198    0.500  280.611    5.658   72.750    1.506   88.630   36.198 
  264 22445.187    0.562  280.861    5.637   72.861    1.537   88.627   36.198 
  265 22164.931    0.438  281.083    5.603   72.889    1.529   88.605   36.200 
  266 22028.830    0.344  281.167    5.576   73.000    1.541   88.600   36.200 
  267 21884.404    0.562  281.222    5.550   72.778    1.560   89.549   36.656 
  268 21721.248    0.438  281.389    5.532   72.806    1.575   89.549   36.656 
  269 21566.450    0.344  281.556    5.511   72.861    1.603   69.090   31.801 
  270 21443.467    0.344  281.694    5.501   72.750    1.593   69.098   31.801 
  271 21329.411    0.594  281.694    5.474   72.667    1.563   69.093   31.801 
  272 21221.975    0.469  281.750    5.453   72.694    1.580   69.097   31.801 
  273 21102.893    0.375  281.917    5.447   72.611    1.558   69.120   31.799 
  274 21060.838    0.125  281.972    5.444   72.611    1.556   69.112   31.800 
  275 20950.442    0.375  282.167    5.445   72.750    1.522   69.251   31.865 
  276 20857.419    0.469  282.222    5.431   72.778    1.531   69.248   31.865 
  277 20715.620    0.469  282.333    5.406   72.806    1.517   69.221   31.867 
  278 20486.286    0.406  282.500    5.375   72.611    1.506   69.212   31.867 
  279 20417.823    0.281  282.556    5.370   72.611    1.504   69.212   31.867 
  280 20318.988    0.406  282.722    5.377   72.444    1.486   69.222   31.867 
  281 20093.443    0.594  282.833    5.329   72.500    1.482   70.310   32.428 
  282 19919.509    0.656  282.944    5.298   72.472    1.477   71.497   32.972 
  283 19835.866    0.281  283.028    5.291   72.444    1.460   71.497   32.972 
  284 19731.455    0.375  283.139    5.287   72.167    1.419   71.497   32.972 
  285 19645.399    0.469  283.222    5.275   72.139    1.396   71.494   32.972 
  286 19544.715    0.500  283.306    5.268   71.972    1.397   71.494   32.972 
  287 19441.169    0.500  283.389    5.260   71.889    1.393   55.080   29.555 
  288 19416.427    0.344  283.528    5.269   72.139    1.399   55.138   29.553 
  289 19256.088    0.531  283.694    5.251   72.167    1.407   38.249   25.101 
  290 19186.877    0.438  283.667    5.232   72.056    1.386   38.249   25.101 
  291 19088.539    0.344  283.722    5.212   72.167    1.376   20.873   18.823 
  292 18975.053    0.469  283.778    5.188   72.111    1.404   20.856   18.823 
  293 18848.323    0.500  283.833    5.162   72.056    1.406   38.273   25.119 
  294 18785.226    0.406  283.861    5.144   72.167    1.411   38.267   25.119 
  295 18669.193    0.406  284.028    5.137   72.194    1.441   38.854   25.504 
  296 18532.823    0.531  284.167    5.121   72.194    1.421   38.856   25.504 
  297 18444.363    0.500  284.361    5.126   72.111    1.430   38.856   25.504 
  298 18352.653    0.375  284.417    5.109   72.222    1.436   38.842   25.504 
  299 18221.473    0.500  284.389    5.067   72.028    1.435   38.854   25.504 
  300 18010.020    0.406  284.611    5.036   72.056    1.433   38.870   25.503 
  301 17940.398    0.375  284.611    5.016   72.083    1.436   38.863   25.504 
  302 17799.962    0.375  284.722    4.990   72.056    1.439   38.866   25.504 
  303 17690.558    0.531  284.889    4.984   72.028    1.441   38.868   25.503 
  304 17590.314    0.438  284.972    4.969   72.111    1.444   38.868   25.503 
  305 17527.146    0.469  285.056    4.966   72.111    1.414   38.868   25.503 
  306 17396.539    0.562  285.222    4.950   72.222    1.407   38.866   25.504 
  307 17227.074    0.500  285.361    4.919   72.222    1.413   38.873   25.503 
  308 17167.973    0.375  285.444    4.914   72.250    1.414   38.879   25.503 
  309 17032.304    0.469  285.528    4.883   72.417    1.430   38.883   25.503 
  310 16936.946    0.438  285.556    4.864   72.333    1.423   38.883   25.503 
  311 16774.734    0.531  285.667    4.838   72.417    1.389   38.893   25.502 
  312 16664.757    0.562  285.778    4.820   72.583    1.391   38.900   25.502 
