    0 0.000000 -33.675845 0.000000 0.000000 0.000000 0.000000 0.000000
    1 1.316711 -13.317673 1.128516 0.860906 0.000000 3.289449 0.541016
    2 1.156108 -15.099171 1.013281 0.895616 0.000000 3.559405 0.513672
    3 1.273303 -35.755474 0.988672 0.709499 0.000000 3.198395 0.537109
    4 1.680476 -18.629163 1.045703 0.986922 0.000000 3.144709 0.554688
    5 1.377411 -11.788119 0.951172 0.908885 0.000000 3.126280 0.535156
    6 1.265784 -35.038119 1.011719 0.731253 0.000000 3.280298 0.521484
    7 1.459927 -25.197673 0.718750 0.777504 0.000000 3.462888 0.484375
    8 1.236694 -26.041174 0.892578 0.835382 0.000000 3.309763 0.501953
    9 1.210515 -32.657684 0.931641 0.870414 0.000000 3.231684 0.529297
   10 1.646026 -25.365489 0.898438 0.721740 0.000000 3.377411 0.486328
   11 1.054093 -26.465196 0.919922 1.041238 0.000000 3.705339 0.453125
   12 1.419116 -26.096578 0.980469 0.783564 0.000000 3.702016 0.461914
   13 1.240347 -19.983002 1.119141 0.736849 0.000000 3.206184 0.556641
   14 1.545724 -23.990865 0.980664 0.732623 0.000000 2.959669 0.561523
   15 1.151751 -17.872789 1.013672 0.808828 0.000000 2.955737 0.570312
   16 1.307692 -33.962687 0.939453 0.833132 0.000000 3.216337 0.514648
   17 1.232444 -19.530051 0.908789 0.844783 0.000000 3.374699 0.511719
   18 1.299625 -26.440419 0.963867 0.647977 0.000000 3.320997 0.520508
   19 1.459927 -37.610277 0.772461 0.758384 0.000000 3.739985 0.464844
   20 2.817801 -6.288505 0.994336 0.840799 0.000000 3.535676 0.510742
   21 2.341442 -27.119616 0.933398 0.588056 0.000000 4.228801 0.435547
   22 2.577203 -41.565285 0.861523 0.565766 0.000000 4.416269 0.457031
   23 2.357023 -36.385534 0.804297 0.853569 0.000000 4.754335 0.386719
   24 1.907662 -52.796857 0.669531 0.857586 0.000000 5.131207 0.399414
   25 2.114033 -53.589114 0.875000 0.926365 0.000000 4.366888 0.411133
   26 2.027588 -67.166328 0.696289 0.624669 0.000000 5.095164 0.380859
   27 1.913992 -47.720588 0.740625 0.870620 0.000000 4.639363 0.385742
   28 2.308679 -52.417265 0.708594 0.781903 0.000000 4.744933 0.414062
   29 3.298113 -65.461155 0.657813 0.653569 0.000000 5.361618 0.342773
   30 3.171943 -65.089901 0.565625 0.672419 0.000000 6.150932 0.313477
   31 3.574285 -82.992209 0.620898 0.741672 0.000000 6.951790 0.327148
   32 4.179979 -70.277224 0.463672 0.924854 0.000000 8.406914 0.244141
   33 2.677542 -59.042932 0.646484 0.459522 0.000000 6.947649 0.332031
   34 2.557042 -52.686078 0.614648 0.717733 0.000000 6.141097 0.338867
   35 2.529822 -59.221007 0.666602 0.780494 0.000000 5.459096 0.369141
   36 2.124193 -54.203631 0.641016 0.726589 0.000000 5.808121 0.335938
   37 2.408319 -40.102451 0.787695 1.025746 0.000000 5.081712 0.367188
   38 2.775450 -69.614839 0.537109 0.820914 0.000000 5.884851 0.315430
   39 2.765332 -57.282531 0.618945 1.063457 0.000000 5.800869 0.328125
   40 2.022375 -43.473373 0.790234 0.597447 0.000000 5.089657 0.384766
   41 2.529822 -52.179563 0.651367 0.653226 0.000000 5.209657 0.393555
   42 2.527969 -54.184899 0.723438 0.822094 0.000000 5.010005 0.380859
   43 2.342070 -35.217174 0.752734 0.594306 0.000000 4.601770 0.411133
   44 2.233306 -32.099185 0.923828 0.701196 0.000000 4.059385 0.440430
   45 1.538831 -25.078777 0.752344 1.024510 0.000000 4.117063 0.447266
   46 1.816306 -13.119019 1.029883 0.909803 0.000000 3.708101 0.505859
   47 1.824829 -27.652557 1.038477 0.966501 0.000000 3.361768 0.512695
   48 1.380670 -37.001581 0.921289 0.881289 0.000000 3.405786 0.506836
   49 2.122775 -45.265210 0.833789 0.433542 0.000000 4.699041 0.418945
   50 2.252370 -54.090502 0.646680 0.769259 0.000000 5.203924 0.359375
   51 1.902630 -43.352825 0.669922 0.633591 0.000000 4.173024 0.452148
   52 1.319536 -41.032950 0.852930 0.694130 0.000000 3.947084 0.463867
   53 1.414214 -32.923320 0.839063 0.815818 0.000000 3.621551 0.485352
   54 1.605609 -43.437673 0.921094 0.591599 0.000000 3.496051 0.476562
   55 1.937926 -56.939402 0.771094 0.664461 0.000000 3.754837 0.451172
   56 2.144192 -55.898814 0.656445 0.955129 0.000000 4.787262 0.396484
   57 2.648529 -49.405285 0.716992 0.786136 0.000000 5.784932 0.372070
   58 1.909091 -42.489363 0.647070 0.870564 0.000000 5.038816 0.342773
   59 1.802776 -31.520561 0.799805 0.814568 0.000000 4.476447 0.402344
   60 2.009975 -54.403716 0.893164 0.639332 0.000000 3.940106 0.485352
   61 1.638887 -31.164204 0.908594 0.652362 0.000000 3.716834 0.499023
   62 1.535613 -27.727228 0.926367 0.803014 0.000000 3.538059 0.496094
   63 1.849870 -19.079131 0.920117 0.955909 0.000000 3.697171 0.495117
   64 1.892154 -45.251790 0.771484 0.788768 0.000000 3.940185 0.441406
   65 1.816306 -44.432682 0.850000 0.822649 0.000000 3.864432 0.422852
   66 1.843909 -12.445285 0.852148 0.831443 0.000000 3.717937 0.461914
   67 1.252025 -37.378346 1.047852 0.940764 0.000000 3.455663 0.525391
   68 1.223641 -29.631695 0.805664 0.824058 0.000000 3.428880 0.494141
   69 2.212930 -35.699616 0.971289 0.636537 0.000000 3.218167 0.521484
   70 2.219646 -13.075285 0.990820 1.234888 0.000000 2.981754 0.531250
   71 1.749286 -30.539427 1.071484 0.937968 0.000000 3.183246 0.508789
   72 1.390297 -28.433395 1.109180 0.828366 0.000000 3.014660 0.567383
   73 1.201850 -27.236364 0.990820 0.740337 0.000000 3.033010 0.536133
   74 1.801996 -18.393925 1.093555 0.879428 0.000000 2.913480 0.558594
   75 1.343710 -37.623116 0.957031 0.856968 0.000000 3.377814 0.468750
   76 1.538675 -37.913613 0.972461 0.765465 0.000000 3.355726 0.517578
   77 1.386750 -31.647934 0.972656 0.894194 0.000000 3.472594 0.491211
   78 1.307692 -57.553360 0.864063 0.760519 0.000000 3.373744 0.475586
   79 1.475127 -53.292727 0.839648 0.860163 0.000000 3.619913 0.479492
   80 1.323987 -28.090247 1.055859 0.953567 0.000000 3.276690 0.528320
   81 1.469225 -42.744952 1.202344 0.875222 0.000000 3.060338 0.602539
   82 1.937926 -42.442042 1.053516 0.750381 0.000000 3.373779 0.506836
   83 1.744344 -23.694839 0.946680 0.865795 0.000000 3.733577 0.491211
   84 1.380670 -24.917409 1.035742 0.846055 0.000000 3.271201 0.521484
   85 1.414214 -30.589355 1.102539 0.754281 0.000000 3.057129 0.579102
   86 1.595029 -30.054839 0.974805 0.870810 0.000000 3.392124 0.512695
   87 1.406393 -41.437673 0.970898 0.654077 0.000000 3.221570 0.497070
   88 1.840894 -33.703253 0.908398 0.855591 0.000000 3.032992 0.536133
   89 2.354595 -28.319616 1.008984 0.693191 0.000000 3.046126 0.501953
   90 1.886185 -22.813394 1.003711 0.703446 0.000000 3.125072 0.522461
   91 2.385856 -1.761128 1.070313 0.682945 0.000000 3.081206 0.533203
   92 1.309001 -19.111143 1.013867 1.044071 0.000000 3.109912 0.541016
   93 1.945897 -41.416729 0.999219 0.816701 0.000000 3.096899 0.534180
   94 1.697157 -28.971452 0.966992 0.737900 0.000000 3.014940 0.526367
   95 1.542897 -44.474462 1.039063 0.764126 0.000000 2.978627 0.541016
   96 1.480540 -31.859896 1.032813 0.560754 0.000000 3.176617 0.550781
