8 8 8 8 8 8 8 8 8 9 27 26 26 26 26 26 26 26 26 26 26 27 0 0 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 37 12 11 11 11 11 11 11 11 11 11 11 11 11 11 12 2 1 1 1 1 1 1 1 1 1 1 1 1 2 31 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 31 33 32 32 32 32 32 32 32 32 33 15 14 14 14 14 14 14 14 14 14 14 14 14 14 15 0 0 0 0 0 0 9 8 8 
8 8 8 8 8 8 8 8 8 9 27 26 26 26 26 26 26 26 26 26 26 26 27 0 0 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 2 1 1 1 1 1 1 1 1 1 1 1 1 2 31 30 30 30 30 30 30 30 30 30 30 30 30 30 30 31 33 32 32 32 32 32 32 32 32 32 33 15 14 14 14 14 14 14 14 14 14 14 14 14 15 0 0 0 0 0 0 9 8 8 8 
8 8 8 8 8 8 8 8 8 9 27 26 26 26 26 26 26 26 26 26 26 26 26 27 0 0 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 2 1 1 1 1 1 1 1 1 1 1 1 1 2 31 30 30 30 30 30 30 30 30 30 30 30 30 30 30 31 33 32 32 32 32 32 32 32 32 32 33 15 14 14 14 14 14 14 14 14 14 14 14 14 15 37 0 0 0 0 0 9 8 8 8 
8 8 8 8 8 8 8 8 8 9 27 26 26 26 26 26 26 26 26 26 26 26 26 27 0 0 0 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 2 1 1 1 1 1 1 1 1 1 1 1 1 2 31 30 30 30 30 30 30 30 30 30 30 30 30 30 30 31 33 32 32 32 32 32 32 32 32 32 33 15 14 14 14 14 14 14 14 14 14 14 14 14 15 37 0 0 0 0 0 0 9 8 8 
8 8 8 8 8 8 8 8 8 9 27 26 26 26 26 26 26 26 26 26 26 26 26 27 0 0 0 0 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 2 1 1 1 1 1 1 1 1 1 1 1 1 2 31 30 30 30 30 30 30 30 30 30 30 30 30 30 31 33 32 32 32 32 32 32 32 32 32 32 33 15 14 14 14 14 14 14 14 14 14 14 14 14 15 37 37 0 0 0 0 0 9 8 8 
8 8 8 8 8 8 8 8 8 9 27 26 26 26 26 26 26 26 26 26 26 26 26 27 0 0 0 0 0 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 2 1 1 1 1 1 1 1 1 1 1 1 1 2 31 30 30 30 30 30 30 30 30 30 30 30 30 30 31 33 32 32 32 32 32 32 32 32 32 32 33 15 14 14 14 14 14 14 14 14 14 14 14 14 15 0 37 0 0 0 0 9 8 8 8 
8 8 8 8 8 8 8 8 8 9 27 26 26 26 26 26 26 26 26 26 26 26 26 27 0 0 0 0 0 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 2 1 1 1 1 1 1 1 1 1 1 1 1 2 31 30 30 30 30 30 30 30 30 30 30 30 30 30 31 33 32 32 32 32 32 32 32 32 32 32 33 15 14 14 14 14 14 14 14 14 14 14 14 14 15 0 37 37 0 0 0 0 9 8 8 
8 8 8 8 8 8 8 8 8 9 27 26 26 26 26 26 26 26 26 26 26 26 26 27 0 0 0 0 0 0 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 2 1 1 1 1 1 1 1 1 1 1 1 1 2 31 30 30 30 30 30 30 30 30 30 30 30 30 30 31 33 32 32 32 32 32 32 32 32 32 32 33 15 14 14 14 14 14 14 14 14 14 14 14 14 15 0 0 37 0 0 0 0 9 8 8 
8 8 8 8 8 8 8 8 8 9 27 26 26 26 26 26 26 26 26 26 26 26 26 27 0 0 0 0 0 0 0 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 2 1 1 1 1 1 1 1 1 1 1 1 1 2 31 31 30 30 30 30 30 30 30 30 30 30 30 31 33 32 32 32 32 32 32 32 32 32 32 32 33 15 14 14 14 14 14 14 14 14 14 14 14 14 15 0 0 37 37 0 0 0 0 9 8 
8 8 8 8 8 8 8 8 8 9 27 26 26 26 26 26 26 26 26 26 26 26 26 27 0 0 0 0 0 0 0 0 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 2 1 1 1 1 1 1 1 1 1 1 1 2 5 5 5 31 31 31 31 31 31 31 31 31 31 31 31 33 32 32 32 32 32 32 32 32 32 32 32 33 15 14 14 14 14 14 14 14 14 14 14 14 14 15 0 0 0 37 0 0 0 0 9 8 
8 8 8 8 8 8 8 8 8 9 27 26 26 26 26 26 26 26 26 26 26 26 26 27 0 0 0 0 0 0 0 0 0 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 2 1 1 1 1 1 1 1 1 1 1 1 2 5 4 4 5 5 5 5 5 5 5 5 5 5 5 5 33 32 32 32 32 32 32 32 32 32 32 32 33 15 14 14 14 14 14 14 14 14 14 14 14 15 0 0 0 0 37 37 0 0 0 9 8 
8 8 8 8 8 8 8 8 8 9 27 26 26 26 26 26 26 26 26 26 26 26 26 27 0 0 0 0 0 0 0 0 0 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 2 1 2 1 1 2 1 1 1 2 2 2 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 33 32 32 32 32 32 32 32 32 32 32 32 33 15 14 14 14 14 14 14 14 14 14 14 15 0 0 0 0 0 0 37 0 0 9 8 8 
8 8 8 8 8 8 8 8 8 9 27 26 26 26 26 26 26 26 26 26 26 27 27 0 0 0 0 0 0 0 0 0 0 0 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 2 2 18 2 2 18 2 2 2 18 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 33 32 32 32 32 32 32 32 32 32 32 32 33 15 14 14 14 14 14 14 14 14 14 15 0 0 0 0 0 0 0 37 0 0 0 9 8 
8 8 8 8 8 8 8 8 8 9 27 26 26 26 26 26 26 26 26 26 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12 12 12 11 11 11 11 11 11 11 11 11 12 11 11 12 2 18 17 18 18 17 18 18 18 18 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 33 32 32 32 32 32 32 32 32 32 32 32 33 15 14 14 14 14 14 14 14 14 15 0 0 0 0 0 0 0 0 37 37 0 0 0 9 
9 8 8 8 8 8 8 8 8 9 27 26 26 26 26 26 26 26 26 26 26 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 28 28 28 12 12 12 12 12 12 11 11 12 18 12 12 12 18 17 17 17 17 17 17 17 17 18 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 33 32 32 32 32 32 32 32 32 32 32 32 33 15 14 14 14 14 14 14 14 15 0 0 0 0 0 0 0 0 0 0 37 0 0 0 0 
0 9 8 8 8 8 8 8 8 9 27 26 26 26 26 26 26 26 26 26 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 27 27 27 27 28 28 28 28 28 28 12 12 12 18 18 18 18 17 17 17 17 17 17 17 17 17 18 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 33 32 32 32 32 32 32 32 32 32 32 32 33 15 14 14 14 14 14 14 15 0 0 0 0 0 0 0 0 0 0 0 37 37 0 0 0 
0 0 9 8 9 8 8 8 8 9 27 26 26 26 26 26 26 26 26 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 27 27 27 27 27 27 27 27 27 27 28 28 28 18 17 17 17 17 17 17 17 17 17 17 17 17 18 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 33 32 32 32 32 32 32 32 32 32 32 33 0 0 15 15 14 14 14 15 0 0 0 0 0 0 0 0 0 0 0 0 0 37 0 0 0 
0 0 0 9 0 9 8 8 8 9 27 26 26 26 26 26 26 26 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 27 27 27 27 27 27 27 27 27 27 27 27 27 28 18 17 17 17 17 17 17 17 17 17 17 17 17 18 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 33 32 32 32 32 32 32 32 32 32 33 37 37 37 0 0 15 14 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 37 0 0 
0 0 0 0 0 0 9 8 8 9 27 26 26 26 26 26 26 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 27 27 27 27 27 27 27 27 27 27 27 27 27 28 18 17 17 17 17 17 17 17 17 17 17 17 17 18 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 33 32 32 32 32 32 32 32 32 33 33 0 0 37 37 37 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 0 0 
0 0 0 0 0 0 0 9 8 9 27 26 26 26 26 26 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 28 18 17 17 17 17 17 17 17 17 17 17 17 17 18 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 33 32 32 32 32 33 32 33 33 0 0 0 0 0 0 37 37 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 37 0 
