   75 61407.158    0.438  254.472    9.728   66.389    0.835   85.267   31.184 
   76 61244.365    0.312  254.417    9.692   66.528    0.830   85.266   31.184 
   77 60953.020    0.500  254.611    9.678   66.667    0.864   85.409   31.235 
   78 60480.994    0.531  254.917    9.654   66.750    0.873   85.409   31.235 
   79 60295.747    0.562  255.056    9.649   66.833    0.907   85.403   31.235 
   80 59992.434    0.406  255.056    9.599   66.833    0.932   85.541   31.285 
   81 59806.163    0.438  255.111    9.579   67.000    0.918   71.586   29.033 
   82 59431.888    0.562  255.250    9.544   66.806    0.939   71.586   29.033 
   83 59138.776    0.438  255.389    9.521   66.750    0.943   71.587   29.033 
   84 58888.960    0.500  255.528    9.504   66.944    0.958   71.591   29.033 
   85 58375.548    0.500  255.722    9.454   66.972    0.946   71.583   29.033 
   86 57912.803    0.625  255.889    9.406   67.000    0.944   71.584   29.033 
   87 57662.291    0.438  255.972    9.378   67.083    0.959   71.362   28.936 
   88 57426.210    0.469  256.194    9.376   67.139    0.970   71.371   28.936 
   89 57120.825    0.438  256.222    9.329   67.222    0.975   71.198   28.946 
   90 56435.109    0.688  256.306    9.231   67.028    0.988   71.198   28.946 
   91 56091.430    0.562  256.500    9.206   67.194    0.970   86.410   31.684 
   92 55618.512    0.500  256.667    9.156   67.444    0.962   87.506   32.127 
   93 55285.795    0.594  256.806    9.124   67.417    0.949   71.587   29.079 
   94 54994.635    0.531  257.000    9.109   67.472    0.928   71.600   29.078 
   95 54775.822    0.406  257.194    9.104   67.611    0.957   71.605   29.078 
   96 54434.520    0.531  257.333    9.070   67.833    0.963   57.653   26.436 
   97 54183.400    0.531  257.361    9.032   67.917    0.946   72.080   29.276 
   98 53866.002    0.562  257.556    9.011   67.889    0.926   72.072   29.277 
   99 53660.929    0.469  257.583    8.980   68.000    0.960   72.068   29.277 
  100 53285.139    0.500  257.722    8.939   67.972    0.959   72.071   29.277 
  101 52928.562    0.500  257.917    8.911   68.111    0.948   57.885   26.543 
  102 52749.633    0.281  258.028    8.899   68.222    0.976   57.885   26.543 
  103 52300.084    0.688  258.111    8.834   68.444    0.982   57.888   26.542 
  104 52069.155    0.469  258.250    8.816   68.556    1.016   57.891   26.542 
  105 51606.513    0.469  258.444    8.768   68.639    1.035   45.035   23.952 
  106 51218.496    0.500  258.694    8.744   68.750    1.028   45.036   23.952 
  107 50909.850    0.594  258.917    8.730   68.833    1.026   45.032   23.952 
  108 50435.108    0.594  259.083    8.676   68.806    1.004   45.031   23.952 
  109 50209.687    0.625  259.222    8.662   68.639    0.957   45.046   23.951 
  110 49945.972    0.406  259.306    8.630   68.722    0.944   45.047   23.951 
  111 49549.823    0.594  259.611    8.614   68.917    0.952   45.055   23.951 
  112 49336.236    0.438  259.833    8.614   68.833    0.946   45.089   23.966 
  113 49144.408    0.469  259.944    8.600   68.778    0.920   45.098   23.966 
  114 48846.576    0.406  260.111    8.576   68.778    0.928   45.817   24.372 
  115 48425.428    0.469  260.417    8.554   68.944    0.938   45.821   24.372 
  116 48144.097    0.375  260.667    8.546   69.111    0.956   45.821   24.372 
  117 47931.545    0.531  260.833    8.537   69.222    0.968   31.365   20.365 
  118 47467.403    0.562  261.028    8.486   69.306    0.955   31.366   20.365 
  119 47344.219    0.594  261.111    8.477   69.417    0.959   31.365   20.365 
  120 47029.108    0.562  261.361    8.463   69.472    0.955   31.356   20.365 
  121 46645.140    0.531  261.472    8.412   69.333    0.951   31.356   20.365 
  122 46456.843    0.469  261.639    8.407   69.500    0.923   31.352   20.365 
  123 46178.628    0.500  261.750    8.375   69.528    0.936   31.347   20.366 
  124 45846.215    0.344  261.833    8.329   69.556    0.928   47.363   25.284 
  125 45692.880    0.344  261.889    8.309   69.667    0.939   47.362   25.284 
  126 45207.505    0.625  262.167    8.266   69.806    0.967   47.364   25.284 
  127 44863.778    0.625  262.333    8.230   69.833    0.990   47.362   25.284 
  128 44703.351    0.469  262.528    8.236   69.833    0.977   33.498   21.461 
  129 44431.886    0.562  262.778    8.230   69.889    0.989   48.658   25.646 
  130 44127.330    0.594  262.972    8.208   69.861    1.035   48.653   25.646 
  131 43994.015    0.406  263.111    8.207   69.833    1.062   33.483   21.462 
  132 43826.248    0.406  263.250    8.201   69.861    1.057   34.081   21.446 
  133 43737.504    0.531  263.472    8.224   69.917    1.047   33.477   21.462 
  134 43484.160    0.469  263.722    8.221   69.750    1.026   33.478   21.462 
  135 43169.426    0.531  263.889    8.191   69.694    1.050   33.481   21.462 
  136 42952.404    0.469  264.083    8.181   70.000    1.074   33.480   21.462 
  137 42573.585    0.594  264.167    8.120   70.278    1.091   34.093   21.445 
  138 42349.653    0.406  264.306    8.101   70.472    1.109   34.099   21.445 
  139 42181.653    0.562  264.417    8.088   70.500    1.113   34.101   21.445 
  140 41857.590    0.531  264.500    8.041   70.556    1.121   34.101   21.445 
  141 41558.788    0.531  264.667    8.011   70.639    1.087   34.114   21.445 
  142 41392.651    0.375  264.694    7.982   70.750    1.132   34.114   21.445 
  143 41262.550    0.406  264.778    7.969   70.806    1.131   34.113   21.445 
  144 41061.374    0.438  264.917    7.951   71.111    1.144   34.083   21.446 
