    0 0.000000 614.324155 0.000000 0.000000 0.000000 0.000000 0.000000
    1 1.078164 600.375606 9.171875 0.668051 0.000000 2.048662 0.293945
    2 1.142857 588.135410 10.500000 0.701399 0.000000 1.875709 0.211914
    3 1.066667 588.253325 11.187500 0.869544 0.000000 2.130762 0.174805
    4 1.335935 576.692451 10.953125 0.988704 0.000000 2.106144 0.182617
    5 1.071078 570.313663 11.671875 1.293300 0.000000 2.002705 0.156250
    6 1.160629 571.589109 12.187500 1.633119 0.000000 1.802915 0.142578
    7 1.335935 574.626498 11.593750 1.629799 0.000000 2.108190 0.127930
    8 1.145087 566.526052 11.859375 1.652065 0.000000 1.959290 0.126953
    9 1.070047 567.175829 12.406250 1.457533 0.000000 1.921785 0.125000
   10 1.156407 575.964109 12.468750 1.364955 0.000000 1.967697 0.125977
   11 1.002220 577.251498 12.281250 1.486635 0.000000 1.941177 0.124023
   12 1.151751 588.338708 12.218750 1.125348 0.000000 1.991028 0.152344
   13 1.006615 586.802077 11.296875 0.564775 0.000000 1.933907 0.209961
   14 1.145087 578.788262 11.125000 1.150917 0.000000 1.961706 0.196289
   15 1.153001 574.613886 11.296875 1.259436 0.000000 2.035939 0.172852
   16 1.071078 572.801275 12.390625 1.236440 0.000000 1.870043 0.133789
   17 1.145087 567.151052 12.453125 1.273940 0.000000 1.969500 0.121094
   18 1.088564 572.626498 11.796875 1.591518 0.000000 1.916169 0.136719
   19 1.078164 572.051275 11.937500 1.473744 0.000000 1.984024 0.130859
   20 1.142177 574.551275 12.062500 1.541713 0.000000 1.753943 0.140625
   21 1.078164 569.176275 12.656250 1.205190 0.000000 1.953084 0.128906
   22 1.078164 572.176275 12.000000 1.641908 0.000000 1.999192 0.136719
   23 1.088564 573.001498 11.609375 1.794057 0.000000 1.972037 0.146484
   24 1.145087 572.313663 12.093750 1.575502 0.000000 1.940934 0.141602
   25 1.012423 572.876498 12.203125 1.642494 0.000000 2.005000 0.127930
   26 1.233171 571.251498 12.515625 1.578627 0.000000 1.922642 0.111328
   27 1.078164 566.276052 12.125000 1.686440 0.000000 1.914296 0.119141
   28 1.145087 567.151052 12.187500 1.513783 0.000000 1.796677 0.117188
   29 1.078164 573.238886 12.062500 1.470424 0.000000 1.927127 0.157227
   30 1.078164 570.863886 12.265625 1.603041 0.000000 1.856529 0.130859
   31 1.068748 573.176275 11.703125 1.689565 0.000000 1.893826 0.143555
   32 1.150521 573.863886 12.265625 1.442299 0.000000 1.787465 0.141602
   33 1.160629 573.876498 11.890625 1.576674 0.000000 1.866289 0.141602
   34 1.164057 577.468744 11.265625 0.922679 0.000000 1.927951 0.178711
   35 1.073807 570.438663 11.515625 1.466127 0.000000 2.052738 0.166016
   36 1.150521 576.001498 11.984375 1.660072 0.000000 1.927574 0.139648
   37 1.006615 571.313663 11.500000 1.705775 0.000000 1.762979 0.157227
   38 1.078164 569.026052 11.984375 1.502650 0.000000 1.845816 0.137695
   39 1.066667 571.688663 11.750000 2.035463 0.000000 1.903851 0.139648
   40 1.150521 570.938663 12.703125 1.421205 0.000000 1.935865 0.126953
   41 1.012423 589.322220 11.953125 1.101282 0.000000 1.920635 0.148438
   42 1.261062 590.240134 10.015625 1.022545 0.000000 1.844664 0.243164
   43 1.145087 580.011970 10.718750 1.024719 0.000000 1.921647 0.191406
   44 1.240347 581.419724 10.953125 0.913655 0.000000 2.015350 0.186523
   45 1.145087 595.412148 10.781250 0.552744 0.000000 2.067270 0.229492
   46 1.007585 581.586658 10.343750 0.707474 0.000000 2.044309 0.238281
   47 1.073807 579.408672 11.328125 0.691818 0.000000 1.923256 0.186523
   48 1.142857 582.923289 10.765625 0.967492 0.000000 2.026938 0.201172
   49 1.012423 580.217496 10.859375 0.955202 0.000000 1.940798 0.202148
   50 1.230769 580.984430 10.890625 1.207729 0.000000 2.032005 0.190430
   51 1.006615 581.906177 11.078125 0.754285 0.000000 1.911122 0.199219
   52 1.156407 584.692451 11.078125 0.882874 0.000000 2.094535 0.191406
   53 1.142177 585.954127 10.875000 1.014051 0.000000 1.875362 0.216797
   54 1.078164 566.526052 10.953125 1.258840 0.000000 1.951905 0.196289
